"William Albert Ackman > Pershing Square Tontine Holdings, Ltd. > Relationship TreeRelationship Types: Board/Professional/Personal Relationships with Priors",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Ackman, William Albert",,,,,,,,,,,,,,
"Pershing Square Tontine Holdings, Ltd.",,,,,,,,,,,,,,
The Howard Hughes Corporation (NYSE:HHC),,,,,,,,,,,,,,
"Other Relationships: 3 Inside Board, 10 Outside Board, 88 Professional",,,,,,,,,,,,,,
,"Weinreb, David R.",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Aramanda, James D. - Computershare Shareowner Services LLC: Former Chief Executive Officer and President",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Barfitt, John",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Barra, Joe",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Berthet, Christine - B-there.com Corporation: Chief Executive Officer",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Colby, Janice M.",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Corallo, Terry ",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Hall, Eugene A.",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Imbrogno, David  - Staffworks, Inc.: President",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Langdon, Campbell B. - Snow Phipps Group, LLC: Operating Partner",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Lee, Regina R.",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Marini, David P. - WTW Delaware Holdings LLC: Former Vice President and Director",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Nietzel, Alfred A. - CDK Global, Inc.: Former CFO and Executive VP",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Op De Beeck, Peter H. - Audatex North America, Inc.: President",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Rivero, Jose ",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 5 Professional,,,,,,,,,,,,,
,"Timko, Joseph H. - Pitney Bowes Inc.: Former Chief Technology & Strategy Officer and Executive Vice President",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Anenen, Steven J. - TTEC Holdings, Inc.: Independent Director",,,,,,,,,,,,,
,Unit President (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Benjamin, Mark D. - Nuance Communications, Inc.: CEO & Director",,,,,,,,,,,,,
,Unit President (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Clifford, Timothy T. - Frontline Technologies Group LLC: Former CEO & President",,,,,,,,,,,,,
,Unit President (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Colotti, Raymond L.",,,,,,,,,,,,,
,Treasurer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Coppola, Vincent R. - SunGard Capital Corp. II: Senior Vice President of Global Business Services & Technology",,,,,,,,,,,,,
,Unit President (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Daly, Richard J. - Broadridge Financial Solutions, Inc.: Former Executive Chairman",,,,,,,,,,,,,
,Unit President (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Eberhard, Michael C.",,,,,,,,,,,,,
,Treasurer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Fradin, Russell P. - Clayton, Dubilier & Rice, LLC: Partner",,,,,,,,,,,,,
,Unit President (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Hogan, John D. - Broadridge Financial Solutions, Inc.: Chief Information Officer",,,,,,,,,,,,,
,Unit President (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Rajparia, Anish D. - WorldStrides International, LLC: Former Chief Operating Officer",,,,,,,,,,,,,
,Unit President (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Stoeckert, George I. - Bridge Growth Partners, LLC: Member of Financial Services Advisory Board and Advisor",,,,,,,,,,,,,
,Unit President (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Amooi, Kathy",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Blanchard, Gus ",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Borkovich, Kris D.",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Brown, Marianne",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Clifford, William T. - ViaNovus, Inc.: Executive Officer",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 7 Professional,,,,,,,,,,,,,
,"Cloutier, Roland P. - Core Security Technologies, Inc.: Member of Advisory Board",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"De Palma, Vincent R. - Securit Records Management: Chief Executive Officer and President",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 6 Professional,,,,,,,,,,,,,
,"Deloach, J. Russ",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"DeSchutter, Douglas R. - Broadridge Financial Solutions, Inc.: Corporate Vice President of Customer Communications & President of...",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Doherty, Stephen A.",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Douville, Richard A. - Esselte Corporation: Chief Financial Officer and Executive Vice President",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Dubois, Alain - Net Partners: Former Chief Financial Officer",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Eldridge, Laurie J.",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Erickson, Richard",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Frank, Christian",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Garfinkel, David H.",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Gershman, David A. - Trivest Partners, L.P.: Former Principal",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Gibbons, Charles ",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Gleason, John J. - Ryder System, Inc.: Executive VP & Chief Sales Officer",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Holt, John",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Karp, Robert N. - CDK Global, Inc.: Former President of CDK North America",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Koenig, Howard  - Responsys, Inc.: Former President",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 5 Professional,,,,,,,,,,,,,
,"Kwon, David ",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Kyono, Steven J. - Aon Hewitt LLC: Former Senior Vice President, Corporate Secretary and General Counsel",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Rising, Jay C. - Aon Hewitt LLC: Former President of HR Outsourcing Business",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Rooney, Michael P.",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Schifellite, Robert  - Broadridge Investor Communication Solutions, Inc.: President",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Shuster, Sheila C.",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Sperduto, James T.",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Steven Goodstein, Glenn  - GSG Capital Advisors LLC: Founder, President and Portfolio Manager",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Tarino, Gary E.",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Terhark, Terrance G.",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Terzo, Dante F.",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Tremba, Thomas J.",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Villar, Raul ",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Zaccardo, Daniel A. - R1 RCM Inc.: Former Senior Vice President, General Counsel and Corporate Secretary",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Steed, Michael - GKM Advisers, LLC: Financial Consultant",,,,,,,,,,,,,
,Marketing Professional (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
Bausch Health Companies Inc. (NYSE:BHC),,,,,,,,,,,,,,
"Other Relationships: 8 Inside Board, 43 Outside Board, 78 Professional",,,,,,,,,,,,,,
,"Papa, Joseph C.",,,,,,,,,,,,,
,Chairman of the Board,,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Fibiger, H. Christian - MedGenesis Therapeutix Inc.: Chief Scientific Officer and Director",,,,,,,,,,,,,
,Chairman of Advisory Board,,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Hale, David Robert - ValueAct Capital Management L.P.: Partner",,,,,,,,,,,,,
,Chairman of Finance Committee,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Karabelas, Argeris N. - Care Capital, LLC: Partner",,,,,,,,,,,,,
,Chairman of Compensation Committee,,,,,,,,,,,,,
,Other Relationships: 6 Professional,,,,,,,,,,,,,
,"Power, Robert N.",,,,,,,,,,,,,
,Chairman of Corporate Governance Committee,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Robertson, Russel C. - BMO Capital Trust II: Head of Anti-Money Laundering of BMO Financial Group and EVP - BMO...",,,,,,,,,,,,,
,Chairman of Audit Committee,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Ross, Thomas Warren - Piedmont Angel Network LLC: Investment Professional",,,,,,,,,,,,,
,Chairman of Regulatory Oversight/Compliance Committee,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"De Schutter, Richard U. - Durata Therapeutics, Inc.: Chairman",,,,,,,,,,,,,
,Member of Merger Committee,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Paulson, John Alfred - Paulson & Co. Inc.: Founder, President, CEO, Portfolio Manager & Director",,,,,,,,,,,,,
,Member of Merger Committee,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Clarence-Smith, Kathleen  - Chase Pharmaceuticals Corporation, Inc.: Founder and Chief Medical Officer",,,,,,,,,,,,,
,Member of Advisory Board,,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Kavanagh, Sarah B. - Scotia Capital Inc.: Managing Director and Head of Canadian Relationship Management",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Lenox, Robert H. - Printegra Corporation: Chairman",,,,,,,,,,,,,
,Member of Advisory Board,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Nikolich, Karoly  - Excelimmune, Inc.: Executive Chairman",,,,,,,,,,,,,
,Member of Advisory Board,,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"von Eschenbach, Andrew C. - Malin Corporation plc: Chief Medical Adviser",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 6 Professional,,,,,,,,,,,,,
,"Wechsler, Amy B. - YouDocs Beauty, Inc.: Dermatology Advisor and Member of Scientific Advisory Board",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Ingram, Robert Alexander - Hatteras Venture Partners: General Partner",,,,,,,,,,,,,
,Chairman of the Board (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Melnyk, Eugene N. - Actavis Mid-Atlantic, LLC: Executive Chairman",,,,,,,,,,,,,
,Chairman of the Board (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Squires, Douglas J. P. - Actavis Mid-Atlantic, LLC: Chief Executive Officer and Director",,,,,,,,,,,,,
,Chairman of the Board (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Wells, William M. - HLS Therapeutics Inc.: Co-Founder & Executive Chairman",,,,,,,,,,,,,
,Chairman of the Board (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Brydon, Bruce D. - Acerus Pharmaceuticals Corporation: Former Chairman",,,,,,,,,,,,,
,Chief Executive Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Schiller, Howard Bradley - Solta Medical, Inc.: Treasurer and Director",,,,,,,,,,,,,
,Chief Executive Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Fraidin, Stephen  - Kirkland & Ellis LLP: Corporate Partner",,,,,,,,,,,,,
,Vice Chairman (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Reininghaus, Rolf K.",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Wechsler, Daniel Mark - Welsh, Carson, Anderson & Stowe: Operating Partner-Consultant",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 7 Professional,,,,,,,,,,,,,
,"Bristow, Wilfred G.",,,,,,,,,,,,,
,Chairman of Compensation Committee (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Every, Michael R. Van",,,,,,,,,,,,,
,Chairman of Audit Committee (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Farmer, Ronald Harold - Mosaic Capital Partners: Managing Director",,,,,,,,,,,,,
,Chairman of Compensation Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Melas-Kyriazi, Theodose  - Thermo Neslab LLC: President",,,,,,,,,,,,,
,Chairman of Finance Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 24 Professional,,,,,,,,,,,,,
,"Morfit, Garrison Mason - ValueAct Capital Management L.P.: Partner, CEO & Chief Investment Officer",,,,,,,,,,,,,
,Chairman of Corporate Governance Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Parrish, Mark W. - TridentUSA Health Services, LLC: Chairman and Chief Executive Officer",,,,,,,,,,,,,
,Chairman of Regulatory Oversight/Compliance Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Paul, Laurence E. - Laurel Crown Partners, LLC: Co-Founder and Managing Principal",,,,,,,,,,,,,
,Chairman of Compensation Committee (Prior),,,,,,,,,,,,,
,"Other Relationships: 3 Professional, 1 Personal",,,,,,,,,,,,,
,"Plener, Sheldon - Cassels Brock & Blackwell LLP: Partner",,,,,,,,,,,,,
,Chairman of Corporate Governance Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Provencio, Norma Ann - Beazer Homes USA, Inc.: Lead Independent Director",,,,,,,,,,,,,
,Chairman of Audit Committee (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Segal, Lloyd Mitchell - Repare Therapeutics Inc.: President, CEO & Director",,,,,,,,,,,,,
,Chairman of Corporate Governance Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Eshelman, Fredric N. - Innocrin Pharmaceuticals Inc.: Chief Executive Officer and Director",,,,,,,,,,,,,
,Member of Merger Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Lanthier, J. Spencer - Gerdau Ameristeel Corporation: Independent Director",,,,,,,,,,,,,
,Lead Director (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Stevenson, Katharine Berghuis - Canadian Imperial Bank of Commerce: Independent Director",,,,,,,,,,,,,
,Member of Merger Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Berger, Franklin M. - Five Prime Therapeutics, Inc.: Independent Director",,,,,,,,,,,,,
,Member of Advisory Board (Prior),,,,,,,,,,,,,
,Other Relationships: 7 Professional,,,,,,,,,,,,,
,"Boze, Brandon Bridges - ValueAct Capital Management L.P.: President",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Goggins, Colleen A. - SIG Combibloc Group AG: Independent Director",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Gouin, Serge  - CF Cable TV Inc.: Chairman of the Board",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Haddy, Paul W. - London Life Bank & Trust Corporation: Chairman and Chief Executive Officer",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Hassan, Fred - The International Federation of Pharmaceutical Manufacturers & Associations: President",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Laidley, David Howard - CT Real Estate Investment Trust: Independent Non Executive Chairman",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Lönner, Anders O. - Karo Pharma AB (publ): Former Executive Chairman of the Board",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Potter, Frank  - Trisura International Holdings Ltd.: Chairman of the Board",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Ragan, Ian",,,,,,,,,,,,,
,Member of Advisory Board (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Rowan, Roger",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Sokalsky, Jamie Calvin - Probe Mines Limited: Non-Executive Chairman",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Tull, Louis R.",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Ubben, Jeffrey Williams - ValueAct Capital Management L.P.: Founder",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Herendeen, Paul S.",,,,,,,,,,,,,
,Chief Financial Officer,,,,,,,,,,,,,
,Other Relationships: 8 Professional,,,,,,,,,,,,,
,"Eldessouky, Osama A.",,,,,,,,,,,,,
,Chief Accounting Officer,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Butz, Robert F.",,,,,,,,,,,,,
,Chief Scientific Officer,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Shannon, Arthur J.",,,,,,,,,,,,,
,Head of Investor Relations,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Ackermann, Christina M.",,,,,,,,,,,,,
,Chief Legal Officer,,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"McMyne, Michael  - Merz North America, Inc.: Vice President of Operations",,,,,,,,,,,,,
,Head of Sales,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Williams, Stacey ",,,,,,,,,,,,,
,Head of Marketing,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Webber, Kelly ",,,,,,,,,,,,,
,Head of Human Resources,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Appio, Thomas J.",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Asharin, Dennis ",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Hirsch, Scott ",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Humphries, William D.",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,Other Relationships: 7 Professional,,,,,,,,,,,,,
,"Loreaux, Sandy ",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Purcell, Barbara ",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Ramakrishna, Tage ",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Roberts, Calvin W.",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Valorie, Tracy ",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Yu, Louis W.",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Gordon, Joseph ",,,,,,,,,,,,,
,Unit President,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Keller, Lainie ",,,,,,,,,,,,,
,Other Key Executive,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Pearson, J. Michael - Obagi Cosmeceuticals LLC: Former CEO, President & Director",,,,,,,,,,,,,
,Consultant,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"De Silva, Rajiv Kanishka Liyanaarchchie - Endo Pharmaceuticals Inc.: Chief Executive Officer, President and Director",,,,,,,,,,,,,
,President (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Tierney, David S. - BioPharmX Corporation: Former Director",,,,,,,,,,,,,
,President (Prior),,,,,,,,,,,,,
,Other Relationships: 6 Professional,,,,,,,,,,,,,
,"Crombie, Brian H.",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"de Saldanha, Adrian A.",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Howling, Kenneth G. - Agility Health, Inc.: Director",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Loberg, Philip Walden",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Mulligan, Margaret Jean - New Gold Inc.: Independent Director",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Rosiello, Robert L. - Synergetics USA, Inc.: Chief Financial Officer, Executive Vice President and Director",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Rowland, Charles A. - Blueprint Medicines Corporation: Independent Director",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Godin, Gilbert  - HLS Therapeutics Inc.: President & COO",,,,,,,,,,,,,
,Chief Operating Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Bovaird, Christopher",,,,,,,,,,,,,
,Head of Corporate Finance (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
